name,acceptance_bars,entry_mode,min_minutes,sessions,slippage,stop_ticks,stop_atr,tp1,runner,move_be,funnel_sessions_raw,funnel_sessions_eligible,funnel_sessions_range_gap_rejected,funnel_sessions_signal_path_truncated,funnel_break_attempts,funnel_acceptance_pass,funnel_acceptance_failed,funnel_immediate_extension_rejected,funnel_pullback_touch,funnel_pullback_rejection,funnel_failed_return_inside_pre_entry,funnel_failed_opposite_boundary_pre_entry,funnel_failed_extension_pre_entry,funnel_entry_window_expired,funnel_timing_filter_rejected,funnel_entry_signals,funnel_skipped_position_open,funnel_skipped_unsafe_gap_bridge,funnel_trades,all_trades,all_expectancy_r,all_median_r,all_profit_factor,all_win_rate,all_max_drawdown_r,all_net_r,all_return_dd,all_avg_hold_min,all_mfe_r,all_mae_r,development_trades,development_expectancy_r,development_median_r,development_profit_factor,development_win_rate,development_max_drawdown_r,development_net_r,development_return_dd,development_avg_hold_min,development_mfe_r,development_mae_r,validation_trades,validation_expectancy_r,validation_median_r,validation_profit_factor,validation_win_rate,validation_max_drawdown_r,validation_net_r,validation_return_dd,validation_avg_hold_min,validation_mfe_r,validation_mae_r,later_trades,later_expectancy_r,later_median_r,later_profit_factor,later_win_rate,later_max_drawdown_r,later_net_r,later_return_dd,later_avg_hold_min,later_mfe_r,later_mae_r
LATE60_SLIP1,2,pullback,60,LONDON_2AM+NEW_YORK_9AM+ASIA_7PM,1.0,4,0.1,1.0,3.0,True,2294,2143,26,53,2069,1484,585,0,1075,532,550,25,269,108,385,147,0,0,147,147,0.1088950017879887,0.3944444444444444,1.2429596266510765,0.5578231292517006,8.003632558458511,16.007565262834337,2.0000375012114966,30.857142857142858,1.401853612600912,0.8032725461720644,74,0.0522606597257729,0.31,1.1100101630879,0.527027027027027,7.117372092992394,3.867288819707199,0.5433590894474726,29.17567567567568,1.3664445258822626,0.8085183417845232,36,0.1710572318358503,0.4405766275524116,1.4036990344950755,0.5833333333333334,4.941304587427695,6.158060346090613,1.246241804595237,38.05555555555556,1.3895761630061956,0.8393378686139532,35,0.2307262687636912,0.4432805644136313,1.6033417228416682,0.6285714285714286,5.078303273605798,8.075419406729194,1.5901806118395376,28.02857142857143,1.5503037572247476,0.7432362036969078
LATE60_SLIP2,2,pullback,60,LONDON_2AM+NEW_YORK_9AM+ASIA_7PM,2.0,4,0.1,1.0,3.0,True,2294,2143,26,53,2069,1484,585,0,1075,532,550,25,269,108,385,147,0,0,147,147,0.0398787102019455,0.3294117647058823,1.082394994670527,0.5374149659863946,13.293456066460344,5.862170399685992,0.4409816657442729,30.93877551020408,1.346138367677107,0.8108318748042919,74,-0.0632895785756227,-0.289491747934991,0.8825380652741697,0.4864864864864865,12.287653691006575,-4.683428814596084,-0.3811491544576911,29.2972972972973,1.2882220358557657,0.8190337534847348,36,0.1923835644679986,0.4375865471622806,1.4448395979567408,0.5833333333333334,3.918579563865073,6.925808320847953,1.767428275468449,38.22222222222222,1.40946927146787,0.8411266782043244,35,0.1645310268136904,0.3964618752044485,1.4244472409905105,0.6285714285714286,5.118263310768676,5.758585938479166,1.1251054486320138,27.942857142857143,1.463077795130628,0.7509255454191854
LATE60_SLIP4,2,pullback,60,LONDON_2AM+NEW_YORK_9AM+ASIA_7PM,4.0,4,0.1,1.0,3.0,True,2294,2143,26,53,2069,1484,585,0,1075,532,550,25,269,108,385,147,0,0,147,147,-0.0419281307280038,0.2421052631578947,0.9182649236280326,0.5306122448979592,15.941347853711134,-6.163435217016575,-0.3866320008556699,31.09523809523809,1.2741493664810182,0.8258327715415098,74,-0.1261043236576725,-0.3713249210285884,0.7782100698476803,0.4864864864864865,14.712373741894607,-9.331719950667766,-0.634276977622923,28.905405405405407,1.2119364363625067,0.831691698983847,36,0.1132811827354181,0.3865717822632046,1.2526034892578546,0.5833333333333334,4.429002751595519,4.078122578475053,0.9207767091600784,38.5,1.361881325175092,0.8445257074433761,35,0.0375372337376334,0.3046570279597596,1.0877924532990226,0.6,5.195747919957803,1.3138031808171735,0.2528612244198027,29.142857142857142,1.3744090711704438,0.7836944635381631
