session,trades,expectancy_r,median_r,profit_factor,win_rate,max_drawdown_r,net_r,return_dd,avg_hold_min,mfe_r,mae_r
ASIA_7PM,155,0.10023534944963076,-0.16518518518518518,1.197938622259502,0.4967741935483871,19.42453724544839,15.536479164692771,0.799837801455647,268.76129032258063,1.4205554448589766,0.7729712676153334
LONDON_2AM,172,0.30183676471516513,0.5840972222222223,1.6354702858362198,0.5348837209302325,7.037402374811756,51.91592353100842,7.3771429806011515,178.4360465116279,1.8186487881073303,0.7634294110722444
NEW_YORK_9AM,177,0.09441783303236131,-0.08873015873015873,1.2100658395253394,0.4858757062146893,7.0548120577069025,16.711956446727957,2.368873374659397,188.63841807909606,1.220478796368824,0.6947919704235372
