name,acceptance_bars,entry_mode,min_minutes,sessions,slippage,stop_ticks,stop_atr,tp1,runner,move_be,funnel_sessions_raw,funnel_sessions_eligible,funnel_sessions_range_gap_rejected,funnel_sessions_signal_path_truncated,funnel_break_attempts,funnel_acceptance_pass,funnel_acceptance_failed,funnel_immediate_extension_rejected,funnel_pullback_touch,funnel_pullback_rejection,funnel_failed_return_inside_pre_entry,funnel_failed_opposite_boundary_pre_entry,funnel_failed_extension_pre_entry,funnel_entry_window_expired,funnel_timing_filter_rejected,funnel_entry_signals,funnel_skipped_position_open,funnel_skipped_unsafe_gap_bridge,funnel_trades,all_trades,all_expectancy_r,all_median_r,all_profit_factor,all_win_rate,all_max_drawdown_r,all_net_r,all_return_dd,all_avg_hold_min,all_mfe_r,all_mae_r,development_trades,development_expectancy_r,development_median_r,development_profit_factor,development_win_rate,development_max_drawdown_r,development_net_r,development_return_dd,development_avg_hold_min,development_mfe_r,development_mae_r,validation_trades,validation_expectancy_r,validation_median_r,validation_profit_factor,validation_win_rate,validation_max_drawdown_r,validation_net_r,validation_return_dd,validation_avg_hold_min,validation_mfe_r,validation_mae_r,later_trades,later_expectancy_r,later_median_r,later_profit_factor,later_win_rate,later_max_drawdown_r,later_net_r,later_return_dd,later_avg_hold_min,later_mfe_r,later_mae_r
LATE60_ALL,2,pullback,60,LONDON_2AM+NEW_YORK_9AM+ASIA_7PM,1.0,4,0.1,1.0,3.0,True,2294,2143,26,53,2069,1484,585,0,1075,532,550,25,269,108,385,147,0,0,147,147,0.1088950017879887,0.3944444444444444,1.2429596266510765,0.5578231292517006,8.003632558458511,16.007565262834337,2.0000375012114966,30.857142857142858,1.401853612600912,0.8032725461720644,74,0.0522606597257729,0.31,1.1100101630879,0.527027027027027,7.117372092992394,3.867288819707199,0.5433590894474726,29.17567567567568,1.3664445258822626,0.8085183417845232,36,0.1710572318358503,0.4405766275524116,1.4036990344950755,0.5833333333333334,4.941304587427695,6.158060346090613,1.246241804595237,38.05555555555556,1.3895761630061956,0.8393378686139532,35,0.2307262687636912,0.4432805644136313,1.6033417228416682,0.6285714285714286,5.078303273605798,8.075419406729194,1.5901806118395376,28.02857142857143,1.5503037572247476,0.7432362036969078
LATE60_LN_NY,2,pullback,60,LONDON_2AM+NEW_YORK_9AM,1.0,4,0.1,1.0,3.0,True,2294,1529,8,41,1501,1057,444,0,748,375,393,23,216,50,272,103,0,0,103,103,0.1421385230532447,0.4296296296296296,1.30633977200928,0.5436893203883495,5.935320830410182,14.640267874484191,2.4666346256251868,31.33980582524272,1.4526779179676792,0.8252433026822872,49,0.1002879937108437,0.2888888888888888,1.20366038966097,0.5102040816326531,4.663550857888691,4.914111691831346,1.0537274796775973,31.489795918367346,1.40044195864695,0.8404397385659095,25,0.2627128749226651,0.4705449727405615,1.6355119897116492,0.6,3.655604178372803,6.567821873066631,1.7966447001901955,39.32,1.553256712277416,0.8596993480907177,27,0.1945013933066259,0.4296530952716222,1.4674640934338472,0.5925925925925926,5.652942861901174,5.251537619278899,0.9289918096771148,25.03703703703704,1.537131074225094,0.7520278773530888
LATE60_LN_ASIA,2,pullback,60,LONDON_2AM+ASIA_7PM,1.0,4,0.1,1.0,3.0,True,2294,1378,25,18,1312,958,354,0,757,371,355,4,138,90,258,113,0,0,113,113,0.1001535558840494,0.38125,1.2211207260116606,0.5575221238938053,9.17502550791977,11.317351814897595,1.2334954061030778,26.72566371681416,1.4308999825862727,0.7890519345458469,59,-0.0153789048669808,0.2888888888888888,0.9693608727876468,0.5084745762711864,7.081822198227098,-0.9073553871518704,-0.1281245648018419,22.83050847457627,1.3631459578983944,0.7907801650552275,26,0.2239776826656305,0.4405766275524116,1.57357244668424,0.6153846153846154,3.637744696279437,5.823419749306392,1.6008324485394454,35.5,1.4259654874843994,0.8287832908952442,26,0.3267111831706054,0.4364668298426268,1.911288073887344,0.6538461538461539,4.121205089251104,8.494490762435738,2.061166716645819,27.846153846153847,1.6738758106035263,0.7283537194769713
LATE60_NY_ASIA,2,pullback,60,NEW_YORK_9AM+ASIA_7PM,1.0,4,0.1,1.0,3.0,True,2294,1379,19,47,1325,953,372,0,645,318,352,23,184,76,240,78,0,0,78,78,0.0776603953370112,0.3878472222222222,1.1846876591605071,0.5769230769230769,6.870946696680461,6.057510836286882,0.8816122586445662,36.20512820512821,1.2926594682275443,0.7948615358285981,40,0.093195533368373,0.359065934065934,1.2250471360673234,0.575,6.870946696680461,3.7278213347349274,0.5425484288119914,35.7,1.3296630585217262,0.7955784414030358,21,-0.0035771871519903,0.4208333333333333,0.9925033409129668,0.5238095238095238,4.852695295965167,-0.0751209301917958,-0.0154802487298669,39.71428571428572,1.1496649169007769,0.8281655845076347,17,0.141459437161397,0.463789153515888,1.3870321422145302,0.6470588235294118,3.2669781711601504,2.40481043174375,0.7360962656477645,33.05882352941177,1.3822325250566534,0.7520344037558173
LATE60_LONDON,2,pullback,60,LONDON_2AM,1.0,4,0.1,1.0,3.0,True,2294,764,7,6,744,531,213,0,430,214,198,2,85,32,145,69,0,0,69,69,0.1442036873412674,0.4139651982686208,1.3007237648225682,0.5362318840579711,5.738563076040765,9.950054426547458,1.7338930137563895,24.81159420289855,1.5252904714577629,0.8127806448212003,34,0.0041019848521256,-0.8303707690868497,1.007502568471068,0.4705882352941176,5.4912483744565,0.1394674849722734,0.0253981381758346,21.5,1.4097168404240703,0.8237417539980376,15,0.4155454184188273,0.4705449727405615,2.191015900909394,0.6666666666666666,2.688745615897015,6.2331812762824095,2.3182487920869765,35.733333333333334,1.7254519075537824,0.8549790663627989,18,0.3150338319436357,0.4296413624506259,1.7907671375909944,0.6111111111111112,4.121205089251104,5.670608974985442,1.375958937296152,23.27777777777778,1.7090376987168363,0.7349267925301599
LATE60_NEW_YORK,2,pullback,60,NEW_YORK_9AM,1.0,4,0.1,1.0,3.0,True,2294,765,1,35,757,526,231,0,318,161,195,21,131,18,127,34,0,0,34,34,0.1379474543510807,0.4628051409318908,1.3189770091590658,0.5588235294117647,3.666542227156312,4.690213447936745,1.279192535462593,44.588235294117645,1.3053171476495675,0.8505351671650816,15,0.3183096137906046,0.4618211283478936,1.8619031026841544,0.6,1.5787240120944437,4.774644206859071,3.024369155267804,54.13333333333333,1.3794188932854776,0.8782885035864193,10,0.0334640596784218,-0.2613728749525918,1.065600441802264,0.5,3.1172042404686446,0.3346405967842185,0.1073527978820881,44.7,1.2949639193628668,0.8667797706825965,9,-0.0465634839673938,0.463789153515888,0.8968585937896194,0.5555555555555556,1.572665490020229,-0.4190713557065442,-0.2664720236858213,28.55555555555556,1.193317825241608,0.7862300469989469
LATE60_ASIA,2,pullback,60,ASIA_7PM,1.0,4,0.1,1.0,3.0,True,2294,614,18,12,568,427,141,0,327,157,157,2,53,58,113,44,0,0,44,44,0.0310749406443212,0.359065934065934,1.0755631948050215,0.5909090909090909,6.273148726596176,1.367297388350136,0.2179603015871798,29.727272727272727,1.2828785341287083,0.7518410025231337,25,-0.0418729148849658,0.31,0.9050498343791752,0.56,6.273148726596176,-1.0468228721241437,-0.1668735937482152,24.64,1.2998095576634752,0.7459524040930056,11,-0.0372510479069104,0.4208333333333333,0.9167048686889668,0.5454545454545454,2.165120685126152,-0.4097615269760147,-0.189255744398442,35.18181818181818,1.0175749146625133,0.7930617788940331,8,0.3529852234312868,0.4676355509350179,2.3131960703408216,0.75,1.6943126811399214,2.8238817874502944,1.6666827905404138,38.125,1.5947615623485796,0.7135643051072965
