interaction_id,parent_a,parent_b,qualifying_signals,eligible_sessions,r_per_100_sessions,trades,expectancy_r,median_r,profit_factor,win_rate,max_drawdown_r,net_r,return_dd,avg_hold_min,mfe_r,mae_r,two_tick_expectancy_r,four_tick_expectancy_r,month_bootstrap_lo95,month_bootstrap_hi95,date_bootstrap_lo95,date_bootstrap_hi95,session_max_net_share,halfyear_max_net_share,net_2023,net_2024,net_2025,net_2023H1,net_2023H2,net_2024H1,net_2024H2,net_2025H1,net_2025H2,edge_t_per_session,familywise_edge_p,incremental_t_per_session,familywise_incremental_p,gate_sample,gate_effect,gate_return_dd,gate_years,gate_cost,gate_concentration,gate_familywise_edge,gate_familywise_incremental,decision,halfyears_expectancy_above_baseline
I1_NOT_COMPRESSED_AND_NOT_NEAR_PRIOR_DAY,E5_EXCLUDE_COMPRESSED_RANGE,E6_EXCLUDE_NEAR_PRIOR_DAY_DIRECTIONAL_EXTREME,225,1666,3.4078111491012164,220,0.2580642442910283,0.564020391987318,1.5904267136335561,0.55,8.554419048870862,56.774133744026265,6.6368193350920945,211.0090909090909,1.509567570142499,0.6960665304387524,0.2407415666805889,0.20609621145971005,0.10534026342776687,0.41783720905072397,0.0895736467559554,0.4280994185082283,0.45251897747485686,0.3204575539851577,8.837322569504801,21.28269602586893,26.531717506352415,2.9556790261979278,5.881643543306873,18.193700029236858,3.088995996632067,11.563707324800077,14.96801018155233,2.9179147179749334,0.0040995900409959,0.7476341308702924,0.49185081491850813,False,True,True,True,True,True,True,False,REJECT,4.0
I4_NOT_D1_COUNTERTREND_AND_NOT_COMPRESSED,E1_EXCLUDE_D1_COUNTERTREND,E5_EXCLUDE_COMPRESSED_RANGE,238,1666,3.3483874950351717,234,0.2383937421678886,0.36468581081081075,1.5261167242945048,0.5341880341880342,9.470456769762505,55.78413566728596,5.890332116334119,219.1239316239316,1.5083654450847357,0.7073589639411199,0.22194620128333348,0.18905111951422313,0.09802638467110915,0.37649393419465754,0.07645464715588644,0.4101445796150646,0.4390257667238199,0.4142361421920265,7.6896508363180525,26.480420268469413,21.49166692019838,0.6744748960882054,7.015175940229844,23.107805154333164,3.3726151141362513,7.033190768511247,14.458476151687137,2.775454642010968,0.007499250074992501,0.7049307929389037,0.5075492450754925,False,True,True,True,True,True,True,False,REJECT,4.0
I6_NOT_MIDDLE_D1_VOL_AND_NOT_COMPRESSED,E4_EXCLUDE_MIDDLE_D1_VOLATILITY,E5_EXCLUDE_COMPRESSED_RANGE,255,1666,3.142727249747116,249,0.21027243365777884,0.4767337807606264,1.4539441886357023,0.5220883534136547,9.470456769762505,52.35783598078696,5.528543897476654,220.3132530120482,1.5022840731651825,0.7057321057411399,0.19492034960643878,0.16421618150375883,0.06304091103637662,0.3654610998423812,0.052049868796113424,0.3774980286914915,0.46803284133874995,0.270304681647402,6.912379491437219,20.02508621916221,25.297972627887408,0.5281850066057044,6.384194484831513,11.522175534032899,8.50291068512931,11.145404441353895,14.15256818653351,2.5562083709306243,0.014298570142985701,0.5484997304864417,0.577042295770423,False,True,True,True,True,True,True,False,REJECT,5.0
I2_MIXED_NEUTRAL_CONFLUENCE_AND_NOT_COMPRESSED,E3_KEEP_MIXED_OR_NEUTRAL_CONFLUENCE,E5_EXCLUDE_COMPRESSED_RANGE,198,1666,2.9084615132272393,193,0.2510620145614809,0.3516216216216216,1.5501210254932578,0.538860103626943,9.470456769762505,48.454968810365806,5.11643418985597,218.1658031088083,1.5451876731056722,0.7136382429590487,0.2348092586409577,0.2023037467999113,0.06386040958397712,0.442203426183115,0.06774282934105998,0.43354980262516757,0.6115389396940414,0.3145556851312953,9.111910885005951,18.244573513698285,20.976086769361483,3.2854741907289426,5.826436694277011,15.24178591216016,3.0027876015381216,6.359709917773034,14.616376851588445,2.5942613423449337,0.012398760123987601,0.29724957403768315,0.6778322167783222,False,True,True,True,True,False,True,False,REJECT,4.0
I5_NOT_D1_COUNTERTREND_AND_NOT_NEAR_PRIOR_DAY,E1_EXCLUDE_D1_COUNTERTREND,E6_EXCLUDE_NEAR_PRIOR_DAY_DIRECTIONAL_EXTREME,223,1666,2.383797491289884,219,0.18134276805885594,0.3488888888888889,1.3804579836911364,0.5205479452054794,7.909896927761365,39.71406620488946,5.02080704307347,213.1415525114155,1.4928307747900311,0.7285829803502293,0.16300275077633128,0.12632271621128194,0.03367098480400726,0.34877475294659965,0.015439474861833617,0.34902791677035605,0.34556862655188847,0.491664477779203,8.366046586215338,22.775717403202627,8.449904573171388,3.5305105347445243,4.835536051470815,19.525995621115673,3.249721782086959,1.1776733228498781,7.272231250321509,2.067164957986863,0.055094490550944904,-0.1490460991417913,1.0,False,True,True,True,True,True,False,False,REJECT,4.0
I3_MIXED_NEUTRAL_CONFLUENCE_AND_NOT_NEAR_PRIOR_DAY,E3_KEEP_MIXED_OR_NEUTRAL_CONFLUENCE,E6_EXCLUDE_NEAR_PRIOR_DAY_DIRECTIONAL_EXTREME,177,1666,2.4734902154290697,174,0.23682958039682928,0.4652302444175802,1.5078996127086601,0.5402298850574713,8.208748151352061,41.2083469890483,5.020052537762519,206.9367816091954,1.5328935176507656,0.7119064903211665,0.21899154041110067,0.1833154604396434,0.04211007098924303,0.45587501095239097,0.05271213434484574,0.43229422854755944,0.45340717214792214,0.3823701135468166,11.269595685863493,18.160009457456592,11.65634420342811,4.669895681737644,6.59970000412585,15.756840317279018,2.403169140177573,1.9023117001284233,9.754032503299689,2.317093004935526,0.028597140285971403,-0.0663391496533881,1.0,False,True,True,True,True,True,True,False,REJECT,5.0
