rule_id,qualifying_signals,eligible_sessions,r_per_100_sessions,trades,expectancy_r,median_r,profit_factor,win_rate,max_drawdown_r,net_r,return_dd,avg_hold_min,mfe_r,mae_r,two_tick_expectancy_r,four_tick_expectancy_r,month_bootstrap_lo95,month_bootstrap_hi95,date_bootstrap_lo95,date_bootstrap_hi95,session_max_net_share,halfyear_max_net_share,net_2023,net_2024,net_2025,net_2023H1,net_2023H2,net_2024H1,net_2024H2,net_2025H1,net_2025H2,edge_t_per_session,familywise_edge_p,incremental_t_per_session,familywise_incremental_p,gate_sample,gate_effect,gate_return_dd,gate_years,gate_cost,gate_concentration,gate_familywise_edge,gate_familywise_incremental,decision,halfyears_expectancy_above_baseline,interaction_parent_eligible
E6_EXCLUDE_NEAR_PRIOR_DAY_DIRECTIONAL_EXTREME,310,1666,2.9374279427894385,304,0.16097878133839472,0.35025525525525525,1.3400098796793343,0.5164473684210527,8.632571354238342,48.93754952687205,5.6689423717123555,203.60197368421052,1.4586332931118855,0.7238620328444894,0.14324066088528795,0.10776441997907443,0.029522094332647825,0.30540487342976547,0.017460847407513184,0.30412248840275813,0.43319237015952616,0.3963113513383093,12.808495581639798,23.26470212568401,12.74195417724808,6.2542738362592685,6.554221745380529,19.3945063841801,3.870195741503913,2.2727108899257065,10.469243287322376,2.2050500879433548,0.0365963403659634,0.4028366243900859,0.7746225377462254,True,True,True,True,True,True,True,False,DIAGNOSTIC_ONLY,5.0,True
E5_EXCLUDE_COMPRESSED_RANGE,343,1666,2.9690530229290015,335,0.14765499511043917,0.0556786703601108,1.3056839534256472,0.5014925373134328,9.470456769762505,49.46442336199716,5.223024038283806,211.01194029850745,1.4275081193255414,0.7330075229769378,0.1315092695755665,0.09921781850582112,0.021430006346293044,0.27577011261203016,0.008766706432511116,0.28479371797243636,0.5964953353487452,0.3823951474984605,6.912579596570021,20.899099228147104,21.53034689497991,3.1215311664293885,3.7910484301406333,18.9149554674372,1.9841437607099053,7.377778708446396,14.15256818653351,2.118879796992274,0.0448955104489551,0.49086125258826985,0.7362263773622638,True,True,True,True,True,True,True,False,DIAGNOSTIC_ONLY,4.0,True
E3_KEEP_MIXED_OR_NEUTRAL_CONFLUENCE,267,1666,2.850934044608816,261,0.18197916162139033,0.1778816199376947,1.378234395185384,0.5134099616858238,9.91844852599948,47.49656118318288,4.788708743981374,208.272030651341,1.4778683671950523,0.7313028114196255,0.16461775901509687,0.12989495380250993,0.015211242706517554,0.34455433989536266,0.026698967861166767,0.3428465503894549,0.587168412747704,0.33359601589276694,8.092662865435567,25.535298394531004,13.746202280916213,4.409176110175743,3.6834867552598256,15.844663579316851,9.69063481521415,4.580239230317745,9.165963050598469,2.229148009051299,0.0341965803419658,0.2909304369276401,0.8157184281571843,True,True,True,True,True,True,True,False,DIAGNOSTIC_ONLY,5.0,True
E1_EXCLUDE_D1_COUNTERTREND,326,1666,2.3619682713714667,322,0.12220618447530633,-0.1457903780068728,1.2455115949097557,0.4937888198757764,9.764691275645662,39.35039140104863,4.029865388493473,209.7639751552795,1.4237479225528982,0.7360854645348495,0.10453835581888492,0.0692026985060421,-0.008939664107142403,0.2546141368315937,-0.016638980930036535,0.2639779034852031,0.40329727288446743,0.4748742449869072,2.236178228181471,29.448751053564678,7.5430644770023925,2.244707712052729,-0.008529483871258403,18.686487406512256,10.762263647052421,0.7857683339030728,6.75729614309932,1.7185022457307824,0.10748925107489252,-0.21201915425132212,1.0,True,True,True,True,True,True,False,False,DIAGNOSTIC_ONLY,4.0,True
E4_EXCLUDE_MIDDLE_D1_VOLATILITY,368,1666,2.9369660346414364,357,0.13705841494993368,0.0556786703601108,1.282966430165549,0.5042016806722689,16.601624508601375,48.929854137126334,2.947293146630052,208.6890756302521,1.4333633148903717,0.7214750838902897,0.11992860678646154,0.08566899045951722,0.013853079946222629,0.26997377819899715,0.005143916438409016,0.2695659255621943,0.4073852204258325,0.3266340493340671,3.805177161752459,28.215983160500794,16.78629617257297,2.9395965165838738,0.8655806451685844,12.233826770365976,15.98215639013483,9.102439649751961,7.683856522821008,2.0500261091477654,0.05349465053494651,0.4930854245492815,0.7349265073492651,True,True,False,True,True,True,False,False,REJECT,4.0,True
E2_EXCLUDE_H4_COUNTERTREND,326,1666,2.6110679639224066,318,0.13679368641178385,-0.1457903780068728,1.2736731026249912,0.4968553459119497,16.590537243296843,43.50039227894729,2.622000218619983,204.0188679245283,1.4609159111901922,0.7367332500444972,0.11844753907780105,0.08175524440983546,-0.0037667402628860673,0.2750290340994956,-0.009284528057049539,0.28602848210264775,0.7391993149772558,0.4175831468774241,10.530211157663388,29.83526038929836,3.0125230896854296,7.624660317347425,2.9055508403159607,18.16503069824521,11.670229691053143,-6.2830990710744175,9.29562216075985,1.8753548168228131,0.0795920407959204,0.06493368690926818,0.8796120387961204,True,True,False,True,True,False,False,False,REJECT,5.0,True
