excluded_session,removed_trades,removed_net_r,trades,expectancy_r,median_r,profit_factor,win_rate,max_drawdown_r,net_r,return_dd,avg_hold_min,mfe_r,mae_r
LONDON_2AM,171,52.93384805931029,324,0.10207072001990805,-0.05538957825149362,1.2146609249611728,0.49382716049382713,14.849490550385788,33.070913286450214,2.2270739305323195,225.11111111111111,1.3196672497457584,0.7255907861238283
ASIA_7PM,148,18.384141496847572,347,0.19487210331098828,0.1071806560500685,1.4201725461093,0.5100864553314121,8.303584421643205,67.62061984891295,8.143545776768466,183.0835734870317,1.515635275700593,0.7238702064924958
NEW_YORK_9AM,176,14.68677178960263,319,0.22356736537980523,0.5722222222222222,1.4616539036393494,0.5235109717868338,12.036205303978706,71.31798955615791,5.925288556899485,220.79623824451411,1.6454653316376293,0.7617738934288892
