config_name,session,session_date,direction,entry_time,exit_time,entry_price,stop_price,exit_reason,pnl_r,pnl_dollars,mfe_r,mae_r,holding_minutes,sweep_score,day_of_week,gap_previous_timestamp,gap_current_timestamp,gap_minutes,gap_liquidation_price
DTR_PY_NQ_CANDIDATE_0_1_CAUSAL_GAP,ASIA_7PM,2022-12-28,-1,2022-12-28 20:50:00,2022-12-28 23:15:00,13446.25,13463.0,GAP_LIQUIDATION,-1.028358208955224,-344.5,0.5522388059701493,0.582089552238806,145,4,2,2022-12-28 23:13:00,2022-12-28 23:15:00,2,13463.25
DTR_PY_NQ_CANDIDATE_0_1_CAUSAL_GAP,LONDON_2AM,2023-04-07,-1,2023-04-07 03:35:00,2023-04-07 03:59:00,15681.0,15692.0,GAP_LIQUIDATION,-1.0431818181818182,-229.5,0.22727272727272727,0.29545454545454547,24,4,4,2023-04-07 03:57:00,2023-04-07 03:59:00,2,15692.25
DTR_PY_NQ_CANDIDATE_0_1_CAUSAL_GAP,ASIA_7PM,2023-06-20,-1,2023-06-20 21:25:00,2023-06-21 00:25:00,17608.0,17619.5,GAP_LIQUIDATION,0.5836956521739131,134.25,1.2608695652173914,0.8260869565217391,180,4,1,2023-06-21 00:23:00,2023-06-21 00:25:00,2,17608.25
DTR_PY_NQ_CANDIDATE_0_1_CAUSAL_GAP,NEW_YORK_9AM,2024-08-02,1,2024-08-02 11:45:00,2024-08-02 12:03:00,20026.5,19877.02085465323,GAP_LIQUIDATION,-1.0031777008016607,-2999.082906935393,0.22243905611625545,0.30439028731698115,18,4,4,2024-08-02 11:54:00,2024-08-02 12:03:00,9,19876.77085465323
